20001314,,20001312,,,20001312,,,,,,,,,10140,4000,
,,,,,,,,,,,,,,,,
20001321,,20001321,,,20001322,,,20001321,,,,,,10050,4000,
20001322,,20001322,,,20001322,,,,,,,,,10050,4000,
20001323,,20001321,,,20001323,,,20001321,,,,,,10050,4000,
20001324,,20001323,,,20001323,,,,,,,,,10140,4000,
,,,,,,,,,,,,,,,,
20001331,,20001332,,,20001332,,,,,,,,,10050,4000,
20001332,,20001331,,,20001333,,,20001332,,,,,,10050,4000,
20001333,,20001333,,,20001333,,,,,,,,,10050,4000,
20001334,,20001334,,,,,,,,,,,,10140,4000,
20001335,,20001335,,,,,,,,,,,,10140,4000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
20001411,,20001411,,,20001411,,,,,,,,,10060,5000,
20001412,,20001411,,,20001411,,,20001411,,,,,,10060,5000,
20001413,,20001411,,,20001412,,,20001411,,,,,,10060,5000,
20001414,,20001412,,,20001412,,,,,,,,,10150,5000,
,,,,,,,,,,,,,,,,
20001421,,20001421,,,20001422,,,20001421,,,,,,10060,5000,
20001422,,20001421,,,20001422,,,,,,,,,10060,5000,
20001423,,20001421,,,20001423,,,20001421,,,,,,10060,5000,
20001424,,20001423,,,20001423,,,,,,,,,10150,5000,
,,,,,,,,,,,,,,,,
20001431,,20001432,,,20001432,,,,,,,,,10060,5000,
20001432,,20001431,,,20001433,,,20001432,,,,,,10060,5000,
20001433,,20001433,,,20001433,,,,,,,,,10060,5000,
20001434,,20001434,,,,,,,,,,,,10150,5000,
20001435,,20001435,,,,,,,,,,,,10150,5000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
20001511,,20001511,,,20001511,,,,,,,,,10060,7000,
20001512,,20001511,,,20001511,,,20001511,,,,,,10060,7000,
20001513,,20001511,,,20001512,,,20001511,,,,,,10060,7000,
20001514,,20001512,,,20001512,,,,,,,,,10150,7000,
,,,,,,,,,,,,,,,,
20001521,,20001521,,,20001522,,,20001521,,,,,,10060,7000,
20001522,,20001521,,,20001522,,,,,,,,,10060,7000,
20001523,,20001521,,,20001523,,,20001521,,,,,,10060,7000,
20001524,,20001523,,,20001523,,,,,,,,,10150,7000,
,,,,,,,,,,,,,,,,
20001531,,20001532,,,20001532,,,,,,,,,10060,7000,
20001532,,20001531,,,20001533,,,20001532,,,,,,10060,7000,
20001533,,20001533,,,20001533,,,,,,,,,10060,7000,
20001534,,20001534,,,,,,,,,,,,10150,7000,
20001535,,20001535,,,,,,,,,,,,10150,7000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
20001611,,20001611,,,20001611,,,,,,,,,10080,7000,
20001612,,20001611,,,20001611,,,20001611,,,,,,10080,7000,
20001613,,20001611,,,20001612,,,20001611,,,,,,10080,7000,
20001614,,20001612,,,20001612,,,,,,,,,10170,7000,
,,,,,,,,,,,,,,,,
20001621,,20001621,,,20001622,,,20001621,,,,,,10080,7000,
20001622,,20001622,,,20001622,,,,,,,,,10080,7000,
20001623,,20001621,,,20001623,,,20001621,,,,,,10080,7000,
20001624,,20001623,,,20001623,,,,,,,,,10170,7000,
,,,,,,,,,,,,,,,,
20001631,,20001632,,,20001632,,,,,,,,,10080,7000,
20001632,,20001631,,,20001633,,,20001632,,,,,,10080,7000,
20001633,,20001633,,,20001633,,,,,,,,,10080,7000,
20001634,,20001634,,,,,,,,,,,,10170,7000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
20001725,,21000121,,,,,,,,,,,,20120,3000,
20001745,,21000141,,,,,,,,,,,,20120,5000,
20001755,,21000151,,,,,,,,,,,,20120,7000,
,,,,,,,,,,,,,,,,
20001715,,21000111,,,,,,,,,,,,20130,1000,
20001735,,21000131,,,,,,,,,,,,20130,4000,
20001814,,21000251,,,,,,,,,,,,20130,7000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
22000011,,20000001,,,20000001,,,,,,,,,20170,1000,
22000012,,20000001,,,20000001,,,20000001,,,,,,20170,1000,
22000013,,20000001,,,20000002,,,20000001,,,,,,20170,1000,
22000014,,20000001,,,20000002,,,20000001,,,,,,20170,1000,
22000015,,22000011,,,,,,,,,,,,20170,1000,
,,,,,,,,,,,,,,,,
22000021,,20000011,,,20000012,,,20000011,,,,,,20170,1000,
22000022,,20000012,,,20000011,,,20000012,,,,,,20170,1000,
22000023,,20000011,,,20000013,,,20000011,,,,,,20170,1000,
22000024,,20000012,,,20000013,,,20000012,,,,,,20170,1000,
22000025,,22000012,,,,,,,,,,,,20170,1000,
,,,,,,,,,,,,,,,,
22000031,,20000022,,,20000022,,,,,,,,,20170,1000,
22000032,,20000021,,,20000022,,,20000021,,,,,,20170,1000,
22000033,,20000021,,,20000023,,,20000021,,,,,,20170,1000,
22000034,,20000022,,,20000023,,,,,,,,,20170,1000,
22000035,,22000013,,,,,,,,,,,,20170,1000,
,,,,,,,,,,,,,,,,
22000111,,22000111,,,22000112,,,,,,,,,20180,1000,
22000112,,22000113,,,22000114,,,22000115,,,,,,20180,1000,
22000113,,22000116,,,22000117,,,,,,,,,20180,1000,
,,,,,,,,,,,,,,,,
22000121,,22000121,,,22000122,,,,,,,,,20180,1000,
22000122,,22000123,,,22000124,,,22000125,,,,,,20180,1000,
22000123,,22000126,,,22000127,,,,,,,,,20180,1000,
,,,,,,,,,,,,,,,,
22000131,,22000131,,,22000132,,,,,,,,,20180,1000,
22000132,,22000133,,,22000134,,,22000135,,,,,,20180,1000,
22000133,,22000136,,,22000137,,,,,,,,,20180,1000,
,,,,,,,,,,,,,,,,
22000211,,22000211,,,,,,,,,,,,10110,1000,
22000212,,22000212,,,,,,,,,,,,10110,1000,
,,,,,,,,,,,,,,,,
#22000311,,20000001,,,20000001,,,,,,,,,10020,1000,
#22000312,,20000001,,,20000001,,,20000001,,,,,,10020,1000,
#22000313,,20000001,,,20000002,,,20000001,,,,,,10020,1000,
#22000314,,20000001,,,20000002,,,20000001,,,,,,10110,1000,
#22000315,,22000311,,,,,,,,,,,,10110,1000,
,,,,,,,,,,,,,,,,
#22000321,,20000011,,,20000012,,,20000011,,,,,,10020,1000,
#220003#22,,20000012,,,20000011,,,20000012,,,,,,10020,1000,
#22000323,,20000011,,,20000013,,,20000011,,,,,,10020,1000,
#22000324,,20000012,,,20000013,,,20000012,,,,,,10110,1000,
#22000325,,22000312,,,,,,,,,,,,10110,1000,
,,,,,,,,,,,,,,,,
#22000331,,20000022,,,20000022,,,,,,,,,10020,1000,
#22000332,,20000021,,,20000022,,,20000021,,,,,,10020,1000,
#22000333,,20000021,,,20000023,,,20000021,,,,,,10020,1000,
#22000334,,20000022,,,20000023,,,,,,,,,10110,1000,
#22000335,,22000313,,,,,,,,,,,,10110,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30010102,placement_emt_001,30010121,,,30010122,,1,,,,,,,10150,5000,
,,,,,,,,,,,,,,,,
30010103,placement_emt_001,30010131,,,30010132,,1,30010133,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30010104,placement_emt_001,30010141,,,30010142,,1,30010143,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30010105,placement_emt_001,30010151,,,30010152,,1,30010153,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30010202,placement_emt_001,30010221,,,30010222,,1,,,,,,,10150,5000,
,,,,,,,,,,,,,,,,
30010203,placement_emt_001,30010231,,,30010232,,1,30010233,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30010204,placement_emt_001,30010241,,,30010242,,1,30010243,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30010205,placement_emt_001,30010251,,,30010252,,1,30010253,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30020101,placement_emt_002,30020121,,,30020122,,1,,,,,,,10160,2000,
,,,,,,,,,,,,,,,,
30020102,placement_emt_002,30020131,,,30020132,,1,30020133,,1,30020134,,1,10160,2000,
,,,,,,,,,,,,,,,,
30020103,placement_emt_002,30020141,,,30020142,,1,30020143,,1,30020144,,1,10160,2000,
,,,,,,,,,,,,,,,,
30020104,placement_emt_002,30020151,,,30020152,,1,30020153,,1,30020154,,1,10160,2000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30020201,placement_emt_002,30020221,,,30020222,,1,,,,,,,20010,1000,
,,,,,,,,,,,,,,,,
30020202,placement_emt_002,30020231,,,30020232,,1,30020233,,1,30020234,,1,20010,1000,
,,,,,,,,,,,,,,,,
30020203,placement_emt_002,30020241,,,30020242,,1,30020243,,1,30020244,,1,20010,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30020301,placement_emt_002,30020321,,,30020322,,1,,,,,,,20010,1000,
,,,,,,,,,,,,,,,,
30020302,placement_emt_002,30020331,,,30020332,,1,30020333,,1,30020334,,1,20010,1000,
,,,,,,,,,,,,,,,,
30020303,placement_emt_002,30020341,,,30020342,,1,30020343,,1,30020344,,1,20010,1000,
,,,,,,,,,,,,,,,,
30020304,placement_emt_002,30020351,,,30020352,,1,30020353,,1,30020354,,1,20010,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30020401,placement_emt_002,30020421,,,30020422,,1,,,,,,,20010,1000,
,,,,,,,,,,,,,,,,
30020402,placement_emt_002,30020431,,,30020432,,1,30020433,,1,30020434,,1,20010,1000,
,,,,,,,,,,,,,,,,
30020403,placement_emt_002,30020441,,,30020442,,1,30020443,,1,30020444,,1,20010,1000,
,,,,,,,,,,,,,,,,
30020404,placement_emt_002,30020451,,,30020452,,1,30020453,,1,30020454,,1,20010,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30020501,placement_emt_002,30020521,,,30020522,,1,,,,,,,20010,1000,
,,,,,,,,,,,,,,,,
30020502,placement_emt_002,30020531,,,30020532,,1,30020533,,1,30020534,,1,20010,1000,
,,,,,,,,,,,,,,,,
30020503,placement_emt_002,30020541,,,30020542,,1,30020543,,1,30020544,,1,20010,1000,
,,,,,,,,,,,,,,,,
30020504,placement_emt_002,30020551,,,30020552,,1,30020553,,1,30020554,,1,20010,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30030101,placement_emt_003,30030121,,,30030122,,1,,,,,,,10120,7000,
,,,,,,,,,,,,,,,,
30030102,placement_emt_003,30030131,,,30030132,,1,30030133,,1,,,,10120,7000,
,,,,,,,,,,,,,,,,
30030103,placement_emt_003,30030141,,,30030142,,1,30030143,,1,,,,10120,7000,
,,,,,,,,,,,,,,,,
30030104,placement_emt_003,30030151,,,30030152,,1,30030153,,1,,,,10071,7000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30040101,placement_emt_001,30040121,,,30040122,,1,,,,,,,10110,1000,
,,,,,,,,,,,,,,,,
30040102,placement_emt_001,30040131,,,30040132,,1,30040133,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
30040103,placement_emt_001,30040141,,,30040142,,1,30040143,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
30040104,placement_emt_001,30040151,,,30040152,,1,30040153,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30050101,placement_emt_001,30050121,,,30050122,,1,,,,,,,10110,1000,
,,,,,,,,,,,,,,,,
30050102,placement_emt_001,30050131,,,30050132,,1,30050133,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
30050103,placement_emt_001,30050141,,,30050142,,1,30050143,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
30050104,placement_emt_001,30050151,,,30050152,,1,30050153,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30060101,placement_emt_002,30060121,,,30060122,,1,,,,,,,10160,8000,
,,,,,,,,,,,,,,,,
30060102,placement_emt_002,30060131,,,30060132,,1,30060133,,1,30060134,,1,10160,8000,
,,,,,,,,,,,,,,,,
30060103,placement_emt_002,30060141,,,30060142,,1,30060143,,1,30060144,,1,10160,8000,
,,,,,,,,,,,,,,,,
30060104,placement_emt_002,30060151,,,30060152,,1,30060153,,1,30060154,,1,10160,8000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30070101,placement_emt_003,30070121,,,30070122,,1,,,,,,,10110,4000,
,,,,,,,,,,,,,,,,
30070102,placement_emt_003,30070131,,,30070132,,1,30070133,,1,,,,10110,4000,
,,,,,,,,,,,,,,,,
30070103,placement_emt_003,30070141,,,30070142,,1,30070143,,1,,,,10110,4000,
,,,,,,,,,,,,,,,,
30070104,placement_emt_003,30070151,,,30070152,,1,30070153,,1,,,,10110,4000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30080101,placement_emt_003,30080121,,,30080122,,1,,,,,,,10180,9000,
,,,,,,,,,,,,,,,,
30080102,placement_emt_003,30080131,,,30080132,,1,30080133,,1,,,,10180,9000,
,,,,,,,,,,,,,,,,
30080103,placement_emt_003,30080141,,,30080142,,1,30080143,,1,,,,10180,9000,
,,,,,,,,,,,,,,,,
30080104,placement_emt_003,30080151,,,30080152,,1,30080153,,1,,,,10180,9000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30090101,placement_ems_001,30090121,,,30090122,,1,30090123,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
30090102,placement_ems_001,30090131,,,30090132,,1,30090133,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
30090103,placement_ems_001,30090141,,,30090142,,1,30090143,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
30090104,placement_ems_001,30090151,,,30090152,,1,30090153,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30100101,placement_ems_002,30100121,,,30100122,,1,30100123,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30100102,placement_ems_002,30100131,,,30100132,,1,30100133,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30100103,placement_ems_002,30100141,,,30100142,,1,30100143,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30100104,placement_ems_002,30100151,,,30100152,,1,30100153,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30110101,placement_emt_001,30110121,,,30110122,,1,,,,,,,10180,8000,
,,,,,,,,,,,,,,,,
30110102,placement_emt_001,30110131,,,30110132,,1,30110133,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
30110103,placement_emt_001,30110151,,,30110152,,1,30110153,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
30110104,placement_emt_001,30110161,,,30110162,,1,30110163,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30110201,placement_emt_001,30110221,,,30110222,,1,,,,,,,10180,8000,
,,,,,,,,,,,,,,,,
30110202,placement_emt_001,30110231,,,30110232,,1,30110233,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
30110203,placement_emt_001,30110251,,,30110252,,1,30110253,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
30110204,placement_emt_001,30110261,,,30110262,,1,30110263,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30120102,placement_emt_003,30120121,,,30120122,,1,,,,,,,10150,1000,
,,,,,,,,,,,,,,,,
30120103,placement_emt_003,30120131,,,30120132,,1,30120133,,1,,,,10150,1000,
,,,,,,,,,,,,,,,,
30120105,placement_emt_003,30120151,,,30120152,,1,30120153,,1,,,,10150,1000,
,,,,,,,,,,,,,,,,
30120106,placement_emt_003,30120161,,,30120162,,1,30120163,,1,,,,10150,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30130102,placement_emt_002,30130121,,,30130122,,1,,,,,,,10160,2000,
,,,,,,,,,,,,,,,,
30130103,placement_emt_002,30130131,,,30130132,,1,30130133,,1,30130134,,1,10160,2000,
,,,,,,,,,,,,,,,,
30130105,placement_emt_002,30130151,,,30130152,,1,30130153,,1,30130154,,1,10160,2000,
,,,,,,,,,,,,,,,,
30130106,placement_emt_002,30130161,,,30130162,,1,30130163,,1,30130164,,1,10160,2000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30140102,placement_ems_001,30140121,,,30140122,,1,30140123,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30140103,placement_ems_001,30140131,,,30140132,,1,30140133,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30140105,placement_ems_001,30140151,,,30140152,,1,30140153,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30140106,placement_ems_001,30140161,,,30140162,,1,30140163,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30150102,placement_emt_003,30150121,,,30150122,,1,,,,,,,10120,7000,
,,,,,,,,,,,,,,,,
30150103,placement_emt_003,30150131,,,30150132,,1,30150133,,1,,,,10120,7000,
,,,,,,,,,,,,,,,,
30150105,placement_emt_003,30150151,,,30150152,,1,30150153,,1,,,,10120,7000,
,,,,,,,,,,,,,,,,
30150106,placement_emt_003,30150161,,,30150162,,1,30150163,,1,,,,10071,7000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30160102,placement_emt_001,30160121,,,30160122,,1,,,,,,,10160,6000,
,,,,,,,,,,,,,,,,
30160103,placement_emt_001,30160131,,,30160132,,1,30160133,,1,,,,10160,6000,
,,,,,,,,,,,,,,,,
30160105,placement_emt_001,30160151,,,30160152,,1,30160153,,1,,,,10160,6000,
,,,,,,,,,,,,,,,,
30160106,placement_emt_001,30160161,,,30160162,,1,30160163,,1,,,,10160,6000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30170102,placement_emt_002,30170121,,,30170122,,1,,,,,,,10180,8000,
,,,,,,,,,,,,,,,,
30170103,placement_emt_002,30170131,,,30170132,,1,30170133,,1,30170134,,1,10180,8000,
,,,,,,,,,,,,,,,,
30170105,placement_emt_002,30170151,,,30170152,,1,30170153,,1,30170154,,1,10180,8000,
,,,,,,,,,,,,,,,,
30170106,placement_emt_002,30170161,,,30170162,,1,30170163,,1,30170164,,1,10180,8000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30180102,placement_ems_002,30180121,,,30180122,,1,30180123,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30180103,placement_ems_002,30180131,,,30180132,,1,30180133,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30180105,placement_ems_002,30180151,,,30180152,,1,30180153,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30180106,placement_ems_002,30180161,,,30180162,,1,30180163,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30190102,placement_emt_003,30190121,,,30190122,,1,,,,,,,10150,3000,
,,,,,,,,,,,,,,,,
30190103,placement_emt_003,30190131,,,30190132,,1,30190133,,1,,,,10150,3000,
,,,,,,,,,,,,,,,,
30190105,placement_emt_003,30190151,,,30190152,,1,30190153,,1,,,,10150,3000,
,,,,,,,,,,,,,,,,
30190106,placement_emt_003,30190161,,,30190162,,1,30190163,,1,,,,10150,3000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30200102,placement_emt_002,30200121,,,30200122,,1,,,,,,,10190,7000,
,,,,,,,,,,,,,,,,
30200103,placement_emt_002,30200131,,,30200132,,1,30200133,,1,30200134,,1,10190,7000,
,,,,,,,,,,,,,,,,
30200105,placement_emt_002,30200151,,,30200152,,1,30200153,,1,30200154,,1,10190,7000,
,,,,,,,,,,,,,,,,
30200106,placement_emt_002,30200161,,,30200162,,1,30200163,,1,30200164,,1,10190,7000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30210102,placement_ems_001,30210121,,,30210122,,1,30210123,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30210103,placement_ems_001,30210131,,,30210132,,1,30210133,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30210105,placement_ems_001,30210151,,,30210152,,1,30210153,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30210106,placement_ems_001,30210161,,,30210162,,1,30210163,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30220102,placement_emt_001,30220121,,,30220122,,1,,,,,,,10180,8000,
,,,,,,,,,,,,,,,,
30220103,placement_emt_001,30220131,,,30220132,,1,30220133,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
30220105,placement_emt_001,30220151,,,30220152,,1,30220153,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
30220106,placement_emt_001,30220161,,,30220162,,1,30220163,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30230102,placement_emt_003,30230121,,,30230122,,1,,,,,,,10150,1000,
,,,,,,,,,,,,,,,,
30230103,placement_emt_003,30230131,,,30230132,,1,30230133,,1,,,,10150,1000,
,,,,,,,,,,,,,,,,
30230105,placement_emt_003,30230151,,,30230152,,1,30230153,,1,,,,10150,1000,
,,,,,,,,,,,,,,,,
30230106,placement_emt_003,30230161,,,30230162,,1,30230163,,1,,,,10150,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30240102,placement_ems_001,30240121,,,30240122,,1,30240123,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30240103,placement_ems_001,30240131,,,30240132,,1,30240133,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30240105,placement_ems_001,30240151,,,30240152,,1,30240153,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30240106,placement_ems_001,30240161,,,30240162,,1,30240163,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30250102,placement_ems_002,30250121,,,30250122,,1,30250123,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30250103,placement_ems_002,30250131,,,30250132,,1,30250133,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30250105,placement_ems_002,30250151,,,30250152,,1,30250153,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30250106,placement_ems_002,30250161,,,30250162,,1,30250163,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30260102,placement_emt_003,30260121,,,30260122,,1,,,,,,,10180,8000,
,,,,,,,,,,,,,,,,
30260103,placement_emt_003,30260131,,,30260132,,1,30260133,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
30260105,placement_emt_003,30260151,,,30260152,,1,30260153,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
30260106,placement_emt_003,30260161,,,30260162,,1,30260163,,1,,,,10180,8000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30270102,placement_emt_001,30270121,,,30270122,,1,,,,,,,10160,6000,
,,,,,,,,,,,,,,,,
30270103,placement_emt_001,30270131,,,30270132,,1,30270133,,1,,,,10160,6000,
,,,,,,,,,,,,,,,,
30270105,placement_emt_001,30270151,,,30270152,,1,30270153,,1,,,,10160,6000,
,,,,,,,,,,,,,,,,
30270106,placement_emt_001,30270161,,,30270162,,1,30270163,,1,,,,10160,6000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30280102,placement_emt_002,30280121,,,30280122,,1,,,,,,,20070,1000,
,,,,,,,,,,,,,,,,
30280103,placement_emt_002,30280131,,,30280132,,1,30280133,,1,30280134,,1,20070,1000,
,,,,,,,,,,,,,,,,
30280105,placement_emt_002,30280151,,,30280152,,1,30280153,,1,30280154,,1,20070,1000,
,,,,,,,,,,,,,,,,
30280106,placement_emt_002,30280161,,,30280162,,1,30280163,,1,30280164,,1,20070,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30290102,placement_emt_003,30290121,,,30290122,,1,,,,,,,20080,3000,
,,,,,,,,,,,,,,,,
30290103,placement_emt_003,30290131,,,30290132,,1,30290133,,1,,,,20080,3000,
,,,,,,,,,,,,,,,,
30290105,placement_emt_003,30290151,,,30290152,,1,30290153,,1,,,,20080,3000,
,,,,,,,,,,,,,,,,
30290106,placement_emt_003,30290161,,,30290162,,1,30290163,,1,,,,20080,3000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30300102,placement_emt_001,30300121,,,30300122,,1,,,,,,,10150,5000,
,,,,,,,,,,,,,,,,
30300103,placement_emt_001,30300131,,,30300132,,1,30300133,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30300105,placement_emt_001,30300151,,,30300152,,1,30300153,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30300106,placement_emt_001,30300161,,,30300162,,1,30300163,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30310102,placement_emt_002,30310121,,,30310122,,1,,,,,,,10180,8000,
,,,,,,,,,,,,,,,,
30310103,placement_emt_002,30310131,,,30310132,,1,30310133,,1,30310134,,1,10180,8000,
,,,,,,,,,,,,,,,,
30310105,placement_emt_002,30310151,,,30310152,,1,30310153,,1,30310154,,1,10180,8000,
,,,,,,,,,,,,,,,,
30310106,placement_emt_002,30310161,,,30310162,,1,30310163,,1,30310164,,1,10180,8000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30320102,placement_emt_004,30320121,,,30320122,,1,30320123,,1,,,,10230,1000,
,,,,,,,,,,,,,,,,
30320103,placement_emt_004,30320131,,,30320132,,1,30320133,,1,30320134,,1,10230,1000,
,,,,,,,,,,,,,,,,
30320105,placement_emt_004,30320151,,,30320152,,1,30320153,,1,30320154,,1,10230,1000,
,,,,,,,,,,,,,,,,
30320106,placement_emt_004,30320161,,,30320162,,1,30320163,,1,30320164,,1,10230,1000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30330102,placement_ems_002,30330121,,,30330122,,1,30330123,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30330103,placement_ems_002,30330131,,,30330132,,1,30330133,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30330105,placement_ems_002,30330151,,,30330152,,1,30330153,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
30330106,placement_ems_002,30330161,,,30330162,,1,30330163,,1,,,,10150,5000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30340102,placement_ems_006,30340121,,,30340122,,1,30340123,,1,,,,20090,7000,
,,,,,,,,,,,,,,,,
30340103,placement_ems_006,30340131,,,30340132,,1,30340133,,1,,,,20090,7000,
,,,,,,,,,,,,,,,,
30340105,placement_ems_006,30340151,,,30340152,,1,30340153,,1,,,,20090,7000,
,,,,,,,,,,,,,,,,
30340106,placement_ems_006,30340161,,,30340162,,1,30340163,,1,,,,20090,7000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30350102,placement_ems_001,30350121,,,30350122,,1,30350123,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30350103,placement_ems_001,30350131,,,30350132,,1,30350133,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30350105,placement_ems_001,30350151,,,30350152,,1,30350153,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
30350106,placement_ems_001,30350161,,,30350162,,1,30350163,,1,,,,10130,3000,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
30360102,placement_emt_003,30360121,,,30360122,,1,,,,,,,10110,1000,
,,,,,,,,,,,,,,,,
30360103,placement_emt_003,30360131,,,30360132,,1,30360133,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
30360105,placement_emt_003,30360151,,,30360152,,1,30360153,,1,,,,10110,1000,
,,,,,,,,,,,,,,,,
30360106,placement_emt_003,30360161,,,30360162,,1,30360163,,1,,,,10110,1000,
